runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,phase,limit
usearch,pressure-repl-interleaved,156,0.97777,0.4770250209985534,2096.3260960750163,2026-08-27 19:17:43.985207,2026-08-27 19:17:44.462265,7G,7G
usearch,pressure-repl-interleaved,157,0.97777,0.4881309210031759,2048.6307196947555,2026-08-27 19:17:44.507961,2026-08-27 19:17:44.996129,7G,7G
usearch,pressure-repl-interleaved,158,0.97777,0.4750108160005766,2105.2152210335903,2026-08-27 19:17:45.041804,2026-08-27 19:17:45.516850,7G,7G
usearch,pressure-repl-interleaved,159,0.97777,0.4681966620009916,2135.854612303669,2026-08-27 19:17:45.562796,2026-08-27 19:17:46.031024,7G,7G
usearch,pressure-repl-interleaved,160,0.97777,0.4763966329992399,2099.091241901358,2026-08-27 19:17:46.076772,2026-08-27 19:17:46.553202,7G,7G
usearch,pressure-repl-interleaved,161,0.97777,0.4743990829992981,2107.9298755758336,2026-08-27 19:17:46.598971,2026-08-27 19:17:47.073407,7G,7G
usearch,pressure-repl-interleaved,162,0.97777,0.4762560800008941,2099.710727048613,2026-08-27 19:17:47.119331,2026-08-27 19:17:47.595620,7G,7G
usearch,pressure-repl-interleaved,163,0.97777,0.4773052149976138,2095.0954830967003,2026-08-27 19:17:47.641369,2026-08-27 19:17:48.118708,7G,7G
usearch,pressure-repl-interleaved,164,0.97777,0.4799924259968975,2083.3662071294093,2026-08-27 19:17:48.164357,2026-08-27 19:17:48.644384,7G,7G
usearch,pressure-repl-interleaved,165,0.97777,0.4815116340032546,2076.793018864505,2026-08-27 19:17:48.690161,2026-08-27 19:17:49.171706,7G,7G
usearch,pressure-repl-interleaved,166,0.97777,0.4775384739987203,2094.072110308498,2026-08-27 19:17:49.217359,2026-08-27 19:17:49.694933,7G,7G
usearch,pressure-repl-interleaved,167,0.97777,0.461746946999483,2165.68838516028,2026-08-27 19:17:49.740680,2026-08-27 19:17:50.202460,7G,7G
usearch,pressure-repl-interleaved,168,0.97777,0.4724895879990072,2116.4487544265235,2026-08-27 19:17:50.248145,2026-08-27 19:17:50.720669,7G,7G
usearch,pressure-repl-interleaved,169,0.97777,0.4785040030001255,2089.8466757439805,2026-08-27 19:17:50.766550,2026-08-27 19:17:51.245091,7G,7G
usearch,pressure-repl-interleaved,170,0.97777,0.4850100229996315,2061.8130607184585,2026-08-27 19:17:51.290977,2026-08-27 19:17:51.776022,7G,7G
usearch,pressure-repl-interleaved,171,0.97777,0.4740548049994686,2109.4607405173774,2026-08-27 19:17:51.821709,2026-08-27 19:17:52.295801,7G,7G
usearch,pressure-repl-interleaved,172,0.97777,0.4821783619991038,2073.921351124128,2026-08-27 19:17:52.341573,2026-08-27 19:17:52.823786,7G,7G
usearch,pressure-repl-interleaved,173,0.97777,0.4682102360020508,2135.792691203829,2026-08-27 19:17:52.869514,2026-08-27 19:17:53.337757,7G,7G
usearch,pressure-repl-interleaved,174,0.97777,0.4801441919989884,2082.707687948263,2026-08-27 19:17:53.383448,2026-08-27 19:17:53.863626,7G,7G
usearch,pressure-repl-interleaved,175,0.97777,0.4780754099992919,2091.720216276092,2026-08-27 19:17:53.909419,2026-08-27 19:17:54.387531,7G,7G
usearch,pressure-repl-interleaved,176,0.97777,0.473651582000457,2111.2565396203727,2026-08-27 19:17:54.433314,2026-08-27 19:17:54.906996,7G,7G
usearch,pressure-repl-interleaved,177,0.97777,0.4775846820011793,2093.869501445883,2026-08-27 19:17:54.952606,2026-08-27 19:17:55.430225,7G,7G
usearch,pressure-repl-interleaved,178,0.97777,0.4828780290008581,2070.916338995873,2026-08-27 19:17:55.475692,2026-08-27 19:17:55.958603,7G,7G
usearch,pressure-repl-interleaved,179,0.97777,0.4860122819991375,2057.5611708548854,2026-08-27 19:17:56.004127,2026-08-27 19:17:56.490173,7G,7G
usearch,pressure-repl-interleaved,180,0.97777,0.4818063429993344,2075.522696058365,2026-08-27 19:17:56.535640,2026-08-27 19:17:57.017482,7G,7G
usearch,pressure-repl-interleaved,181,0.97777,0.4733041629988292,2112.806263236847,2026-08-27 19:17:57.062994,2026-08-27 19:17:57.536336,7G,7G
