runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup
usearch,imbalanced,32,0.97813,1.4525891279999996,688.4259153012194,2026-09-04T20:34:31.453084,2026-09-04T20:34:32.905694,False
usearch,imbalanced,33,0.97813,1.4783504910000147,676.429578836586,2026-09-04T20:34:32.951259,2026-09-04T20:34:34.429629,False
usearch,imbalanced,34,0.97813,1.4542789489998995,687.6259885957196,2026-09-04T20:34:34.475552,2026-09-04T20:34:35.929851,False
usearch,imbalanced,35,0.97813,1.4762938500000473,677.3719202311707,2026-09-04T20:34:35.975596,2026-09-04T20:34:37.451911,False
usearch,imbalanced,36,0.97813,1.446536101000106,691.3066319662676,2026-09-04T20:34:37.497621,2026-09-04T20:34:38.944183,False
usearch,imbalanced,37,0.97813,1.4520338989999573,688.6891557343934,2026-09-04T20:34:38.989887,2026-09-04T20:34:40.441941,False
usearch,imbalanced,38,0.97813,1.457081310000035,686.303498052539,2026-09-04T20:34:40.487599,2026-09-04T20:34:41.944710,False
usearch,imbalanced,39,0.97813,1.452239674999987,688.5915714980097,2026-09-04T20:34:41.990379,2026-09-04T20:34:43.442648,False
usearch,imbalanced,40,0.97813,1.4554295899999943,687.0823617101285,2026-09-04T20:34:43.488450,2026-09-04T20:34:44.943902,False
usearch,imbalanced,41,0.97813,1.4566842419999375,686.4905730201775,2026-09-04T20:34:44.989551,2026-09-04T20:34:46.446256,False
usearch,imbalanced,42,0.97813,1.4437823029999208,692.6251955867441,2026-09-04T20:34:46.492082,2026-09-04T20:34:47.935885,False
usearch,imbalanced,43,0.97813,1.4529709280000134,688.2450162829348,2026-09-04T20:34:47.981548,2026-09-04T20:34:49.434543,False
usearch,imbalanced,44,0.97813,1.4500659189999396,689.6238211637065,2026-09-04T20:34:49.480266,2026-09-04T20:34:50.930356,False
usearch,imbalanced,45,0.97813,1.4760183739999775,677.4983412232342,2026-09-04T20:34:50.976038,2026-09-04T20:34:52.452094,False
usearch,imbalanced,46,0.97813,1.4667559449999317,681.7766809869972,2026-09-04T20:34:52.497842,2026-09-04T20:34:53.964619,False
usearch,imbalanced,47,0.97813,1.4528005490000169,688.3257310773417,2026-09-04T20:34:54.010246,2026-09-04T20:34:55.463066,False
usearch,imbalanced,48,0.97813,1.4535738109999556,687.9595603831573,2026-09-04T20:34:55.508862,2026-09-04T20:34:56.962456,False
usearch,imbalanced,49,0.97813,1.4500493760000381,689.6316887901435,2026-09-04T20:34:57.008155,2026-09-04T20:34:58.458224,False
usearch,imbalanced,50,0.97813,1.455931445000033,686.8455265762718,2026-09-04T20:34:58.504169,2026-09-04T20:34:59.960121,False
usearch,imbalanced,51,0.97813,1.4563126599999805,686.6657328928345,2026-09-04T20:35:00.005802,2026-09-04T20:35:01.462135,False
usearch,imbalanced,52,0.97813,1.4595064000000093,685.1631483082182,2026-09-04T20:35:01.507920,2026-09-04T20:35:02.967450,False
usearch,imbalanced,53,0.97813,1.4590834649999351,685.3617520777294,2026-09-04T20:35:03.013275,2026-09-04T20:35:04.472379,False
usearch,imbalanced,54,0.97813,1.4723050329999978,679.2070784152522,2026-09-04T20:35:04.518154,2026-09-04T20:35:05.990479,False
usearch,imbalanced,55,0.97813,1.449655926000105,689.8188611963965,2026-09-04T20:35:06.036172,2026-09-04T20:35:07.485848,False
usearch,imbalanced,56,0.97813,1.4742858250000381,678.294522705578,2026-09-04T20:35:07.531509,2026-09-04T20:35:09.005821,False
usearch,imbalanced,57,0.97813,1.4713379900000518,679.6534900862342,2026-09-04T20:35:09.052054,2026-09-04T20:35:10.523429,False
usearch,interleaved,1,0.97813,5.87658063899994,170.16698339226352,2026-09-04T20:35:14.676039,2026-09-04T20:35:20.552648,True
