label,dataset,runner_name,tag,run_id,recall,total_time,qps,start_time,end_time,warmup,samples,local_pct,local_pct_skt0,local_pct_skt1,local_pct_skt2,local_pct_skt3,ipc,inst,inst_skt0,inst_skt1,inst_skt2,inst_skt3,afreq,freq,cpu_balance,l3hit,l2miss,l3miss,l3mpi,upi_in_gb,upi_out_gb,upi_out_pct,upi_in_pct,mem_bw_gb,mem_read_gb,mem_write_gb,mem_read_gb_skt0,mem_read_gb_skt1,mem_read_gb_skt2,mem_read_gb_skt3,mem_write_gb_skt0,mem_write_gb_skt1,mem_write_gb_skt2,mem_write_gb_skt3,data_mem_gb,data_mem_gb_node0,data_mem_gb_node1,data_mem_gb_node2,data_mem_gb_node3,pagetable_mb,pagetable_mb_node0,pagetable_mb_node1,pagetable_mb_node2,pagetable_mb_node3,tma_l3_bound,tma_dram_bound,tma_l1_bound,tma_store_bound,warmup_s
locality,gist-960-euclidean,usearch,numa-balancing,68,0.97813,1.0109870520000186,989.1323514200471,2026-09-04T20:39:36.384728,2026-09-04T20:39:37.395741,False,1,28.0,18.0,47.0,21.0,21.0,0.54,7939.41,1400.25,3681.48,1450.55,1407.12,1.0,0.06,0.3803497506437628,0.12,14.44,12.53,0.0016,68.662255859375,119.435654296875,43.5,24.75,94.05333984375,87.881572265625,6.17177734375,23.932900390625,25.034521484375,19.315537109375,19.598603515625,1.312529296875,2.509951171875,1.17560546875,1.17369140625,2.5653762817382812,0.5899314880371094,0.8391036987304688,0.5098800659179688,0.6264610290527344,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.4,29.8,2.2,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,69,0.97813,0.9357520500000192,1068.659160297837,2026-09-04T20:39:37.443633,2026-09-04T20:39:38.379488,False,1,28.0,16.0,58.0,18.0,14.0,0.51,6554.77,864.53,3807.18,1090.23,792.82,0.99,0.05,0.20824337173445964,0.12,12.14,10.5,0.0016,55.604814453125,98.51875,35.5,19.833333333333332,,,,,,,,,,,,2.5648536682128906,0.5899238586425781,0.8405609130859375,0.5098686218261719,0.6245002746582031,15.83203125,5.10546875,3.14453125,2.328125,5.25390625,4.4,30.7,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,70,0.97813,0.916072473999975,1091.6166879608995,2026-09-04T20:39:38.425172,2026-09-04T20:39:39.341268,False,1,28.0,16.0,53.0,19.0,17.0,0.52,7292.22,997.27,3852.48,1311.53,1130.94,1.0,0.05,0.2588644198023092,0.12,13.33,11.56,0.0016,61.196923828125,107.5615625,39.083333333333336,21.916666666666668,88.651416015625,83.0206640625,5.6307421875,22.699306640625,23.618310546875,18.226572265625,18.476474609375,1.1619140625,2.236298828125,1.119287109375,1.1132421875,2.565258026123047,0.5899887084960938,0.8406906127929688,0.50994873046875,0.6246299743652344,16.2734375,5.10546875,3.54296875,2.328125,5.296875,3.1,30.4,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,71,0.97813,1.0346578930000303,966.5030410201206,2026-09-04T20:39:39.387385,2026-09-04T20:39:40.422072,False,1,28.0,13.0,56.0,20.0,16.0,0.53,7137.36,892.91,3930.36,1335.95,978.14,1.0,0.05,0.22718275170722274,0.12,13.01,11.29,0.0016,60.1375,107.053515625,38.916666666666664,21.583333333333332,93.1059375,87.036044921875,6.069892578125,23.64796875,24.738837890625,19.229482421875,19.41974609375,1.237216796875,2.342802734375,1.2983984375,1.191474609375,2.5656166076660156,0.5899429321289062,0.84124755859375,0.5098838806152344,0.624542236328125,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.1,29.9,2.2,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,72,0.97813,0.8453990089999479,1182.8733998433888,2026-09-04T20:39:40.470236,2026-09-04T20:39:41.315693,False,1,28.0,15.0,57.0,15.0,18.0,0.49,6781.94,983.98,3697.91,913.33,1186.73,1.0,0.05,0.2469854593540676,0.12,12.54,10.88,0.0016,56.2287109375,99.227626953125,35.75,20.166666666666668,,,,,,,,,,,,2.565093994140625,0.5899505615234375,0.8407096862792969,0.5098915100097656,0.624542236328125,15.828125,5.10546875,3.140625,2.328125,5.25390625,5.0,31.2,2.4,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,73,0.97813,0.815529430999959,1226.1973167220378,2026-09-04T20:39:41.361542,2026-09-04T20:39:42.177090,False,1,27.0,18.0,45.0,20.0,20.0,0.49,8768.06,1604.67,3729.66,1715.72,1718.01,1.0,0.07,0.43024565241871915,0.11,16.05,14.03,0.0016,70.561669921875,120.333583984375,43.583333333333336,25.416666666666668,97.7262109375,91.1225,6.6037109375,24.761201171875,25.923193359375,20.1034765625,20.334638671875,1.364609375,2.687890625,1.294150390625,1.257060546875,2.5661582946777344,0.5900115966796875,0.8413887023925781,0.5101509094238281,0.6246070861816406,16.296875,5.10546875,3.375,2.5625,5.25390625,4.9,31.7,2.0,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,74,0.97813,0.9078600389998428,1101.4913720639852,2026-09-04T20:39:42.222844,2026-09-04T20:39:43.130728,False,1,28.0,20.0,48.0,21.0,16.0,0.53,8238.28,1533.37,3694.27,1734.89,1275.74,1.0,0.06,0.34532938848541117,0.11,14.91,13.02,0.0016,66.773916015625,116.014765625,42.0,23.833333333333332,110.055986328125,102.529892578125,7.52609375,28.007822265625,29.2590625,22.48509765625,22.777900390625,1.620966796875,3.02474609375,1.475634765625,1.40474609375,2.5656967163085938,0.5899009704589844,0.8414726257324219,0.5098228454589844,0.6245002746582031,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,5.2,31.0,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,75,0.97813,0.8154555730000084,1226.308376704159,2026-09-04T20:39:43.177002,2026-09-04T20:39:43.992545,False,1,27.0,18.0,48.0,18.0,20.0,0.51,8248.78,1406.96,3737.49,1533.95,1570.38,1.0,0.06,0.37644515436830606,0.11,14.93,13.02,0.0016,65.62236328125,113.5985546875,41.166666666666664,23.416666666666668,96.60740234375,90.222919921875,6.384482421875,24.64775390625,25.683720703125,19.833779296875,20.057646484375,1.33736328125,2.525068359375,1.302919921875,1.219130859375,2.5657310485839844,0.5899085998535156,0.8414688110351562,0.5098381042480469,0.6245155334472656,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.9,30.5,2.2,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,76,0.97813,0.8889470819999588,1124.9263541651924,2026-09-04T20:39:44.038256,2026-09-04T20:39:44.927223,False,1,28.0,16.0,53.0,19.0,17.0,0.54,7628.94,1236.16,3704.71,1363.95,1324.12,1.0,0.05,0.333672541170564,0.12,13.86,11.97,0.0016,60.9954296875,107.7198828125,39.0,22.0,106.419033203125,99.293486328125,7.125546875,27.27375,28.2113671875,21.7744921875,22.033876953125,1.593212890625,2.783916015625,1.3871875,1.36123046875,2.565826416015625,0.5899276733398438,0.8414955139160156,0.5098533630371094,0.6245498657226562,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,77,0.97813,0.9438291129999924,1059.51383171628,2026-09-04T20:39:44.973496,2026-09-04T20:39:45.917352,False,1,28.0,17.0,54.0,17.0,17.0,0.53,7330.35,1249.01,3813.97,1070.12,1197.25,1.0,0.05,0.2805790292005443,0.12,13.4,11.56,0.0016,60.36224609375,106.93330078125,38.666666666666664,21.666666666666668,93.4992578125,87.647783203125,5.851474609375,23.983876953125,24.91466796875,19.266435546875,19.482802734375,1.20296875,2.308193359375,1.188056640625,1.152265625,2.5658721923828125,0.5899429321289062,0.8414764404296875,0.5098533630371094,0.6245994567871094,16.3046875,5.10546875,3.58203125,2.328125,5.2890625,3.9,30.4,2.3,0.1,0.0
locality,gist-960-euclidean,usearch,numa-balancing,80,0.97813,0.8941648839997924,1118.3619686861157,2026-09-04T20:39:47.700821,2026-09-04T20:39:48.595011,False,1,27.0,20.0,45.0,23.0,18.0,0.53,7888.58,1437.2,3402.83,1723.79,1324.75,1.0,0.06,0.38930831102347163,0.11,14.32,12.44,0.0016,65.392783203125,112.939765625,40.666666666666664,23.416666666666668,89.427431640625,83.6330859375,5.7943359375,22.775751953125,23.751923828125,18.40244140625,18.70296875,1.169716796875,2.26865234375,1.189169921875,1.166796875,2.5652084350585938,0.5898971557617188,0.8368568420410156,0.5099868774414062,0.6284675598144531,16.05859375,5.10546875,3.37109375,2.328125,5.25390625,6.3,31.6,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,81,0.97813,0.5834148500000538,1714.04618857389,2026-09-04T20:39:48.641287,2026-09-04T20:39:49.224784,False,1,27.0,22.0,46.0,19.0,17.0,0.48,8290.72,1764.95,3539.06,1601.92,1384.79,1.0,0.06,0.3912875170242946,0.11,15.05,13.15,0.0016,68.3921484375,117.460517578125,42.666666666666664,24.583333333333332,,,,,,,,,,,,2.5656700134277344,0.5899696350097656,0.8370819091796875,0.5100669860839844,0.6285514831542969,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,82,0.97813,0.8933732699999837,1119.3529441506776,2026-09-04T20:39:49.270611,2026-09-04T20:39:50.164007,False,1,26.0,22.0,33.0,24.0,23.0,0.45,10920.35,2261.02,3523.46,2583.32,2552.55,1.0,0.09,0.6417044609559921,0.1,19.74,17.44,0.0016,92.804189453125,153.755087890625,56.0,33.5,118.70021484375,110.081181640625,8.6190234375,30.00064453125,31.308134765625,24.181962890625,24.59044921875,1.782861328125,3.53427734375,1.643681640625,1.658203125,2.5658416748046875,0.5900611877441406,0.8369560241699219,0.5101776123046875,0.6286468505859375,16.3046875,5.578125,3.14453125,2.328125,5.25390625,5.0,31.2,2.2,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,83,0.97813,0.5918662680001034,1689.5708609631818,2026-09-04T20:39:50.209964,2026-09-04T20:39:50.801866,False,1,26.0,21.0,36.0,22.0,22.0,0.42,9374.68,1967.56,3223.53,2090.85,2092.74,1.0,0.08,0.6103743411725654,0.11,17.11,14.98,0.0016,75.11720703125,126.264736328125,45.916666666666664,26.916666666666668,103.604482421875,96.6059765625,6.998505859375,26.41259765625,27.522841796875,21.181416015625,21.489111328125,1.434111328125,2.8661328125,1.371572265625,1.326689453125,,,,,,,,,,,6.7,32.5,1.9,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,85,0.97813,1.0425267480000002,959.2080029777804,2026-09-04T20:39:51.487071,2026-09-04T20:39:52.529635,False,1,26.0,25.0,30.0,24.0,25.0,0.43,10466.29,2479.23,3129.23,2368.0,2489.83,1.0,0.09,0.7567356825800596,0.1,18.92,16.71,0.0016,87.922490234375,144.946083984375,52.416666666666664,31.583333333333332,86.8654296875,81.516865234375,5.348564453125,22.328876953125,23.069404296875,17.916328125,18.202265625,1.166181640625,1.98603515625,1.118466796875,1.077880859375,2.5659751892089844,0.5900421142578125,0.8368263244628906,0.5105133056640625,0.6285934448242188,16.265625,5.10546875,3.12890625,2.77734375,5.25390625,4.8,30.8,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,86,0.97813,0.7408061969999835,1349.8807165081291,2026-09-04T20:39:52.575314,2026-09-04T20:39:53.316141,False,1,28.0,13.0,59.0,16.0,15.0,0.5,6321.42,826.06,3703.68,932.88,858.8,1.0,0.05,0.22303762744081562,0.13,11.84,10.13,0.0016,52.67779296875,94.302001953125,34.25,18.833333333333332,,,,,,,,,,,,2.56524658203125,0.5899276733398438,0.8367691040039062,0.5100593566894531,0.6284904479980469,16.2265625,5.10546875,3.53515625,2.33203125,5.25390625,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,87,0.97813,0.961940327000093,1039.5655239016746,2026-09-04T20:39:53.361754,2026-09-04T20:39:54.323761,False,1,27.0,23.0,39.0,22.0,20.0,0.5,9292.96,2022.27,3498.81,1980.09,1791.8,1.0,0.07,0.5121169769150082,0.1,16.71,14.67,0.0016,78.18642578125,131.820986328125,48.0,28.25,100.959912109375,93.849375,7.110546875,25.43052734375,26.68703125,20.68513671875,21.046669921875,1.455126953125,2.905556640625,1.3918359375,1.35802734375,2.565784454345703,0.5899467468261719,0.8372611999511719,0.5100669860839844,0.628509521484375,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.8,30.2,2.4,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,88,0.97813,0.8861720659999719,1128.4490206442952,2026-09-04T20:39:54.369988,2026-09-04T20:39:55.256180,False,1,28.0,16.0,56.0,18.0,16.0,0.53,7061.07,1018.85,3877.61,1103.64,1060.97,1.0,0.05,0.2627520560345161,0.12,13.0,11.24,0.0016,58.879091796875,104.07107421875,37.75,21.166666666666668,86.941142578125,81.54037109375,5.40076171875,22.410791015625,23.144287109375,17.8438671875,18.14142578125,1.1656640625,2.064755859375,1.068388671875,1.101953125,2.565326690673828,0.5899391174316406,0.8368263244628906,0.5100631713867188,0.628509521484375,16.140625,5.10546875,3.453125,2.328125,5.25390625,3.9,30.7,2.4,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,89,0.97813,0.673621687999912,1484.512772991553,2026-09-04T20:39:55.301682,2026-09-04T20:39:55.975385,False,1,27.0,18.0,44.0,20.0,22.0,0.47,9041.45,1521.43,3767.93,1806.98,1945.1,1.0,0.07,0.4037840405740022,0.11,16.52,14.4,0.0016,72.19859375,123.5844921875,45.0,25.916666666666668,99.052099609375,92.812724609375,6.239384765625,25.444287109375,26.267421875,20.365498046875,20.7355078125,1.34076171875,2.40984375,1.23474609375,1.254033203125,2.5657997131347656,0.5939064025878906,0.8351516723632812,0.5120735168457031,0.6246681213378906,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,5.5,31.6,2.0,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,90,0.97813,1.0027090070000213,997.2983118919752,2026-09-04T20:39:56.021111,2026-09-04T20:39:57.023840,False,1,28.0,19.0,52.0,18.0,19.0,0.55,7431.94,1414.85,3653.99,1112.1,1251.01,1.0,0.05,0.30435222865962963,0.12,13.44,11.67,0.0016,61.573515625,109.83005859375,39.833333333333336,22.166666666666668,120.08435546875,111.970751953125,8.11361328125,30.866552734375,31.040576171875,25.237939453125,24.82568359375,1.7730859375,3.221611328125,1.62537109375,1.493544921875,2.5659942626953125,0.5938758850097656,0.8353233337402344,0.5121269226074219,0.6246681213378906,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.3,30.0,2.4,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,91,0.97813,0.9245704249999562,1081.583374246529,2026-09-04T20:39:57.069392,2026-09-04T20:39:57.994023,False,1,28.0,18.0,56.0,20.0,15.0,0.53,7452.65,1305.47,3862.43,1341.02,943.74,1.0,0.05,0.24433840872197038,0.12,13.6,11.78,0.0016,59.49908203125,105.65955078125,38.333333333333336,21.166666666666668,88.558232421875,83.19650390625,5.36173828125,22.901416015625,23.098720703125,18.686494140625,18.509873046875,1.181572265625,2.08529296875,1.05685546875,1.0380078125,2.5659523010253906,0.5938682556152344,0.8352928161621094,0.5121269226074219,0.624664306640625,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,5.2,31.0,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,92,0.97813,0.7723582240000724,1294.7360032252425,2026-09-04T20:39:58.039617,2026-09-04T20:39:58.812073,False,1,27.0,21.0,43.0,22.0,18.0,0.5,8188.19,1665.41,3265.79,1778.76,1478.24,1.0,0.06,0.4526439238285377,0.11,14.81,12.91,0.0016,67.066318359375,115.22392578125,41.833333333333336,24.25,99.1766796875,92.735,6.4416796875,25.45712890625,25.825078125,20.815029296875,20.63775390625,1.309775390625,2.62736328125,1.2903515625,1.214189453125,,,,,,,,,,,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,95,0.97813,0.8054512920000434,1241.540003638043,2026-09-04T20:40:00.751193,2026-09-04T20:40:01.556726,False,1,28.0,14.0,53.0,19.0,20.0,0.54,7248.05,1000.52,3647.87,1388.53,1211.13,1.0,0.05,0.2742751249359215,0.12,13.25,11.4,0.0016,60.33341796875,106.941796875,38.666666666666664,21.666666666666668,102.52880859375,95.943583984375,6.58521484375,26.253603515625,26.83,21.580634765625,21.2793359375,1.329765625,2.711650390625,1.307001953125,1.236796875,2.5656890869140625,0.5921516418457031,0.8366928100585938,0.51214599609375,0.6246986389160156,16.3046875,5.1171875,3.60546875,2.328125,5.25390625,4.9,31.7,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,96,0.97813,0.796023267999999,1256.2446855510775,2026-09-04T20:40:01.602389,2026-09-04T20:40:02.398436,False,1,27.0,21.0,42.0,21.0,22.0,0.51,8950.04,1597.48,3645.49,1825.65,1881.42,1.0,0.06,0.43820720945606767,0.11,16.23,14.21,0.0016,75.552001953125,128.7715625,46.75,27.166666666666668,,,,,,,,,,,,2.5657272338867188,0.5922279357910156,0.8365097045898438,0.5122146606445312,0.6247749328613281,16.3046875,5.1171875,3.60546875,2.328125,5.25390625,5.2,32.1,1.9,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,97,0.97813,0.9122378399999888,1096.205349254107,2026-09-04T20:40:02.444022,2026-09-04T20:40:03.356344,False,1,26.0,23.0,36.0,20.0,25.0,0.52,8867.6,1921.09,3043.98,1646.24,2256.29,1.0,0.06,0.5408182708164968,0.12,15.94,13.87,0.0016,73.904609375,127.096904296875,46.0,26.5,92.074248046875,85.9789453125,6.0953125,23.41587890625,23.974375,19.415556640625,19.173125,1.2849609375,2.4578125,1.23423828125,1.11830078125,2.565814971923828,0.5920944213867188,0.8364105224609375,0.5121078491210938,0.6252021789550781,16.3046875,5.10546875,3.14453125,2.328125,5.7265625,5.1,32.1,2.0,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,98,0.97813,0.7048538169999574,1418.733893300404,2026-09-04T20:40:03.402874,2026-09-04T20:40:04.107748,False,1,26.0,21.0,28.0,17.0,36.0,0.51,8267.31,1634.77,2260.17,1303.5,3068.87,1.0,0.06,0.4247491747776869,0.12,14.97,12.99,0.0016,70.216748046875,122.47875,44.333333333333336,25.166666666666668,94.48173828125,87.958681640625,6.523056640625,24.056533203125,24.58755859375,19.722998046875,19.591591796875,1.271845703125,2.9990234375,1.1090625,1.143125,2.5661582946777344,0.5901412963867188,0.8328895568847656,0.5121421813964844,0.6309852600097656,16.30078125,5.10546875,3.140625,2.328125,5.7265625,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,99,0.97813,0.8530674349999572,1172.240269610163,2026-09-04T20:40:04.153312,2026-09-04T20:40:05.006403,False,1,27.0,21.0,42.0,21.0,23.0,0.55,9125.94,1769.66,3636.87,1816.71,1902.7,1.0,0.06,0.4865887425176045,0.11,16.36,14.29,0.0016,74.290625,128.214931640625,46.666666666666664,26.75,124.45962890625,116.103046875,8.356572265625,31.7496875,31.5037890625,26.17177734375,26.67779296875,1.73681640625,3.232666015625,1.714453125,1.672646484375,2.5659866333007812,0.5901260375976562,0.8329505920410156,0.5121002197265625,0.6308097839355469,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.5,30.9,2.0,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,100,0.97813,1.0157927010000094,984.4528307946472,2026-09-04T20:40:05.052947,2026-09-04T20:40:06.068768,False,1,27.0,18.0,55.0,16.0,16.0,0.53,7173.46,1182.63,3605.58,1301.62,1083.62,1.0,0.05,0.3005397189911193,0.12,12.99,11.22,0.0016,58.86349609375,104.416083984375,38.0,21.083333333333332,101.2495703125,94.71234375,6.537236328125,25.96513671875,25.75375,21.276923828125,21.7165234375,1.361865234375,2.54630859375,1.32986328125,1.299189453125,2.566051483154297,0.5901374816894531,0.8329696655273438,0.512115478515625,0.630828857421875,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.0,30.6,2.2,0.1,0.0
locality,gist-960-euclidean,usearch,numa-balancing,101,0.97813,0.9842309219998242,1016.0217258447186,2026-09-04T20:40:06.116140,2026-09-04T20:40:07.100467,False,1,28.0,17.0,56.0,17.0,15.0,0.54,7081.37,1200.15,3658.44,1214.25,1008.53,1.0,0.05,0.27567214441127913,0.12,12.88,11.16,0.0016,56.78224609375,100.879208984375,36.5,20.5,81.650556640625,76.549453125,5.101103515625,20.9838671875,20.745654296875,17.196728515625,17.623203125,1.190703125,1.781884765625,1.13462890625,0.99388671875,2.5665969848632812,0.5901870727539062,0.8353347778320312,0.5101966857910156,0.6308784484863281,16.6015625,5.10546875,3.9140625,2.328125,5.25390625,2.7,30.3,2.3,0.1,0.0
locality,gist-960-euclidean,usearch,numa-balancing,102,0.97813,0.9915851549999388,1008.4862555249344,2026-09-04T20:40:07.146186,2026-09-04T20:40:08.137794,False,1,28.0,14.0,55.0,19.0,16.0,0.52,7133.06,995.78,3818.33,1237.79,1081.16,1.0,0.05,0.2607894026969906,0.12,13.03,11.29,0.0016,59.408330078125,104.710986328125,38.0,21.333333333333332,85.9776171875,80.5980078125,5.379609375,22.031064453125,22.396005859375,17.655615234375,18.515322265625,1.19173828125,2.056181640625,1.036669921875,1.09501953125,2.5659828186035156,0.590118408203125,0.83489990234375,0.5101394653320312,0.6308250427246094,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.5,30.4,2.2,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,103,0.97813,0.7915769619999082,1263.3010408406958,2026-09-04T20:40:08.183815,2026-09-04T20:40:08.975417,False,1,28.0,17.0,48.0,21.0,21.0,0.5,7845.85,1309.04,3485.26,1506.85,1544.7,1.0,0.06,0.3755932125580301,0.11,14.32,12.5,0.0016,64.11130859375,110.532900390625,40.25,23.083333333333332,85.673701171875,80.365283203125,5.30841796875,21.8712109375,22.561337890625,17.56390625,18.368828125,1.06853515625,2.19880859375,0.99951171875,1.0415625,2.5659942626953125,0.5901260375976562,0.8346405029296875,0.510162353515625,0.6310653686523438,16.3046875,5.10546875,3.390625,2.328125,5.48046875,4.9,31.6,2.4,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,105,0.97813,0.8262735029998112,1210.253017154089,2026-09-04T20:40:09.773357,2026-09-04T20:40:10.599714,False,1,27.0,21.0,42.0,20.0,21.0,0.52,8397.01,1639.55,3311.5,1703.14,1742.82,1.0,0.06,0.4951079571191303,0.11,15.08,13.15,0.0016,66.5816796875,113.787734375,41.25,24.083333333333332,111.7262109375,104.18166015625,7.54455078125,28.471103515625,29.015419921875,22.9024609375,23.79267578125,1.53009765625,3.276025390625,1.39359375,1.34484375,2.5661277770996094,0.5901031494140625,0.8330764770507812,0.512115478515625,0.6308326721191406,16.3046875,5.10546875,3.60546875,2.328125,5.265625,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,106,0.97813,0.9399140599998644,1063.927057331331,2026-09-04T20:40:10.645944,2026-09-04T20:40:11.585881,False,1,26.0,19.0,41.0,18.0,26.0,0.51,8965.31,1698.57,3441.14,1506.85,2318.76,1.0,0.07,0.43789267510185576,0.11,16.25,14.19,0.0016,73.07794921875,124.493056640625,44.916666666666664,26.166666666666668,85.8889453125,80.5,5.3889453125,22.0378125,22.266220703125,17.673515625,18.522451171875,1.168681640625,1.978837890625,1.108037109375,1.133388671875,2.5658950805664062,0.5900459289550781,0.8329544067382812,0.5120811462402344,0.6308135986328125,16.26953125,5.10546875,3.58203125,2.328125,5.25390625,,,,,0.0
locality,gist-960-euclidean,usearch,numa-balancing,107,0.97813,0.5834647970000333,1713.8994591304245,2026-09-04T20:40:11.631415,2026-09-04T20:40:12.214904,False,1,27.0,18.0,50.0,20.0,17.0,0.48,8206.43,1337.39,3758.39,1593.0,1517.65,1.0,0.06,0.3558411979597647,0.12,14.91,12.96,0.0016,64.994892578125,113.411357421875,41.0,23.25,,,,,,,,,,,,2.5658950805664062,0.5901298522949219,0.8327560424804688,0.5121498107910156,0.6308784484863281,16.296875,5.10546875,3.609375,2.328125,5.25390625,7.4,31.8,2.0,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,108,0.97813,0.9012068250001448,1109.623198869848,2026-09-04T20:40:12.263592,2026-09-04T20:40:13.164851,False,1,26.0,22.0,35.0,23.0,24.0,0.46,10519.28,2148.77,3454.13,2461.87,2454.51,1.0,0.08,0.6220871825901167,0.1,18.97,16.75,0.0016,87.48359375,146.731083984375,53.416666666666664,31.833333333333332,121.518564453125,112.857958984375,8.660595703125,30.691923828125,31.269775390625,24.877001953125,26.019267578125,1.784052734375,3.55185546875,1.652978515625,1.671708984375,2.56610107421875,0.5900535583496094,0.8370704650878906,0.5120658874511719,0.6269111633300781,16.3046875,5.10546875,3.60546875,2.328125,5.265625,3.9,31.3,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,109,0.97813,0.9153399690001152,1092.4902592119563,2026-09-04T20:40:13.210478,2026-09-04T20:40:14.125841,False,1,28.0,20.0,49.0,18.0,18.0,0.53,7765.37,1422.33,3706.99,1227.68,1408.38,1.0,0.05,0.33117974421295987,0.12,14.17,12.27,0.0016,64.609658203125,113.019208984375,41.0,23.25,98.38857421875,92.075048828125,6.313515625,25.27470703125,25.89412109375,20.18080078125,20.7254296875,1.3182421875,2.500966796875,1.266455078125,1.227861328125,2.5661048889160156,0.5899925231933594,0.8373298645019531,0.5120162963867188,0.6267662048339844,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,6.9,31.6,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,112,0.97813,0.9570599569999558,1044.8666174840769,2026-09-04T20:40:15.452065,2026-09-04T20:40:16.409167,False,1,26.0,24.0,34.0,24.0,22.0,0.45,11519.03,2607.93,3530.74,2767.21,2613.14,1.0,0.09,0.7386355268300696,0.1,20.81,18.37,0.0016,93.1162890625,153.54078125,55.833333333333336,33.75,130.66048828125,121.3276953125,9.332802734375,33.14443359375,34.610751953125,26.502587890625,27.069931640625,1.878291015625,4.10947265625,1.643447265625,1.701591796875,2.5659866333007812,0.5900077819824219,0.8391761779785156,0.5100822448730469,0.6267204284667969,16.77734375,5.1171875,4.078125,2.328125,5.25390625,4.2,30.5,2.1,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,113,0.97813,0.9410540700000638,1062.6381967615655,2026-09-04T20:40:16.455490,2026-09-04T20:40:17.396568,False,1,27.0,15.0,53.0,17.0,18.0,0.54,7176.11,1064.3,3715.23,1166.89,1229.7,1.0,0.05,0.2864694783364691,0.12,12.97,11.28,0.0016,59.528701171875,105.22166015625,38.25,21.333333333333332,88.43451171875,82.822041015625,5.612470703125,22.683740234375,23.323447265625,18.217685546875,18.59716796875,1.19033203125,2.111044921875,1.173388671875,1.137705078125,2.5659713745117188,0.5900192260742188,0.8391036987304688,0.5101089477539062,0.626739501953125,16.3046875,5.10546875,3.6171875,2.328125,5.25390625,4.0,29.8,2.6,0.2,0.0
locality,gist-960-euclidean,usearch,numa-balancing,114,0.97813,0.9448178930001632,1058.4050190080677,2026-09-04T20:40:17.442252,2026-09-04T20:40:18.387164,False,1,28.0,17.0,56.0,17.0,17.0,0.54,6792.44,1001.16,3711.76,970.42,1109.1,1.0,0.05,0.26144470547664717,0.12,12.52,10.78,0.0016,58.434169921875,104.249443359375,37.75,20.916666666666668,89.674365234375,84.027392578125,5.646982421875,23.011328125,23.67998046875,18.46369140625,18.8723828125,1.252763671875,2.12078125,1.1517578125,1.1216796875,2.5655174255371094,0.5900230407714844,0.8386573791503906,0.5101051330566406,0.6267318725585938,15.828125,5.10546875,3.140625,2.328125,5.25390625,5.2,31.1,2.2,0.2,0.0
