time,variant,elapsed,phase,limit,current_mb,high_events,psi_some_avg10,anon,file,pgscan,pgsteal,pgmajfault,repl_fail_events,repl_lock_main_lost,repl_pg_private_alloc,repl_pg_private_free,repl_pte_miss_events,repl_rdprotect_handled,repl_reclaimed,repl_reclaimed_replicas,repl_remote_faults_on_main,repl_repl_allocated,repl_repl_copy_events,repl_skipped_pressure,repl_tlb_flushed,repl_total_faults,repl_unreplicated,repl_writes_to_replicated,vm_numa_pte_updates,vm_numa_huge_pte_updates,vm_numa_hint_faults,vm_numa_hint_faults_local,vm_numa_pages_migrated,vm_pgmigrate_success,vm_pgmigrate_fail
2026-08-29T20:46:48.853,repl-dynamic,38.501,normal,max,4217,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:49.353,repl-dynamic,39.001,normal,max,4217,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:49.853,repl-dynamic,39.501,normal,max,4217,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:50.353,repl-dynamic,40.001,normal,max,4217,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:50.853,repl-dynamic,40.501,normal,max,4218,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:51.353,repl-dynamic,41.001,normal,max,4219,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:51.853,repl-dynamic,41.501,normal,max,4218,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:52.353,repl-dynamic,42.001,normal,max,4218,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:52.853,repl-dynamic,42.501,normal,max,4219,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:53.353,repl-dynamic,43.001,normal,max,4219,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:53.853,repl-dynamic,43.501,normal,max,4218,0,0.00,2282975232,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:54.353,repl-dynamic,44.001,normal,max,4218,0,0.00,2282913792,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:54.853,repl-dynamic,44.501,normal,max,4217,0,0.00,2282913792,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:55.353,repl-dynamic,45.001,normal,max,4218,0,0.00,2282913792,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:55.853,repl-dynamic,45.501,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:56.353,repl-dynamic,46.001,normal,max,4216,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:56.853,repl-dynamic,46.501,normal,max,4216,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:57.353,repl-dynamic,47.001,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:57.853,repl-dynamic,47.501,normal,max,4216,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:58.353,repl-dynamic,48.001,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:58.853,repl-dynamic,48.501,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:59.353,repl-dynamic,49.001,normal,max,4216,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:46:59.853,repl-dynamic,49.501,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:47:00.353,repl-dynamic,50.001,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:47:00.853,repl-dynamic,50.501,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331564,0,0,0,360242,504250,504250,0,1008500,1645757,0,0,469,0,464,232,124,124,0
2026-08-29T20:47:01.353,repl-dynamic,51.001,normal,max,4218,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331574,0,0,0,360242,504260,504260,0,1008520,1645767,0,0,469,0,464,232,124,124,0
2026-08-29T20:47:01.853,repl-dynamic,51.501,normal,max,4217,0,0.00,2282983424,2106712064,0,0,456583,458150,0,0,0,1331576,0,0,0,360242,504262,504262,0,1008524,1645769,0,0,469,0,464,232,124,124,0
2026-08-29T20:47:02.353,repl-dynamic,52.001,normal,max,4216,0,0.00,2283032576,2106712064,0,0,456583,458150,0,0,0,1331576,0,0,0,360242,504262,504262,0,1008524,1645769,0,0,469,0,464,232,124,124,0
2026-08-29T20:47:02.853,repl-dynamic,52.501,normal,max,4218,0,0.00,2283032576,2106712064,0,0,456583,458150,0,0,0,1331576,0,0,0,360242,504262,504262,0,1008524,1645769,0,0,469,0,464,232,124,124,0
