streams,stream,tag,pass,warmup,query,elapsed_s,rows,start_time,end_time
16,8,imbalanced,1,True,28,1.0733,25,2026-08-27T16:14:11.296863,2026-08-27T16:14:12.370282
16,7,imbalanced,1,True,32,1.3057,10,2026-08-27T16:14:11.324725,2026-08-27T16:14:12.630468
16,11,imbalanced,1,True,33,3.5169,10,2026-08-27T16:14:11.042212,2026-08-27T16:14:14.559256
16,12,imbalanced,1,True,17,4.8764,10,2026-08-27T16:14:11.925387,2026-08-27T16:14:16.801860
16,6,imbalanced,1,True,24,4.7579,10,2026-08-27T16:14:12.216840,2026-08-27T16:14:16.974796
16,6,imbalanced,1,True,25,0.1672,10,2026-08-27T16:14:16.975096,2026-08-27T16:14:17.142346
16,6,imbalanced,1,True,26,0.8447,10,2026-08-27T16:14:17.145554,2026-08-27T16:14:17.990343
16,10,imbalanced,1,True,32,7.1527,10,2026-08-27T16:14:11.130171,2026-08-27T16:14:18.282881
16,6,imbalanced,1,True,27,0.6448,10,2026-08-27T16:14:17.990562,2026-08-27T16:14:18.635389
16,14,imbalanced,1,True,17,35.2526,10,2026-08-27T16:13:43.945262,2026-08-27T16:14:19.197838
16,15,imbalanced,1,True,22,7.0823,10,2026-08-27T16:14:12.261763,2026-08-27T16:14:19.344186
16,8,imbalanced,1,True,29,7.0303,25,2026-08-27T16:14:12.370558,2026-08-27T16:14:19.400851
16,11,imbalanced,1,True,34,5.0437,10,2026-08-27T16:14:14.559428,2026-08-27T16:14:19.603236
16,6,imbalanced,1,True,28,1.0182,25,2026-08-27T16:14:18.635646,2026-08-27T16:14:19.653921
16,7,imbalanced,1,True,33,7.0738,10,2026-08-27T16:14:12.630601,2026-08-27T16:14:19.704535
16,8,imbalanced,1,True,30,0.3688,1,2026-08-27T16:14:19.401169,2026-08-27T16:14:19.770066
16,8,imbalanced,1,True,31,1.5822,10,2026-08-27T16:14:19.770310,2026-08-27T16:14:21.352529
16,10,imbalanced,1,True,33,3.1796,10,2026-08-27T16:14:18.283606,2026-08-27T16:14:21.463270
16,12,imbalanced,1,True,18,4.8984,10,2026-08-27T16:14:16.802169,2026-08-27T16:14:21.700567
16,11,imbalanced,1,True,35,3.2895,10,2026-08-27T16:14:19.603585,2026-08-27T16:14:22.893102
16,8,imbalanced,1,True,32,2.8602,10,2026-08-27T16:14:21.352696,2026-08-27T16:14:24.212978
16,11,imbalanced,1,True,36,1.6214,10,2026-08-27T16:14:22.893223,2026-08-27T16:14:24.514695
16,12,imbalanced,1,True,19,2.9289,10,2026-08-27T16:14:21.700692,2026-08-27T16:14:24.629718
16,12,imbalanced,1,True,20,0.3032,4,2026-08-27T16:14:24.630199,2026-08-27T16:14:24.933624
